FILE,START_BAR,END_BAR,NAME,TIME_SIG,SLOT_MAP,EXPORT,GENRE,SUBDIV,ORN,DUPLICATE_OF,SOURCE
Latin39.mid,5,6,,4/4,ADD2,NO,LAT,16,NO,LAT_0051,Latin39.mid:5-6; duplicate of LAT_0051; RAW identical; not exported
Latin39.mid,7,8,LAT_0053,4/4,ADD2,YES,LAT,32,NO,,Latin39.mid:7-8
Latin39.mid,9,10,LAT_0054,4/4,ADD2,YES,LAT,16,NO,,Latin39.mid:9-10
Latin39.mid,11,12,LAT_0055,4/4,ADD2,YES,LAT,16,NO,,Latin39.mid:11-12
Latin39.mid,13,14,,4/4,ADD2,NO,LAT,16,NO,LAT_0055,Latin39.mid:13-14; duplicate of LAT_0055; RAW identical; not exported
Latin39.mid,15,16,LAT_0056,4/4,ADD2,YES,LAT,16,NO,,Latin39.mid:15-16
Latin68time1.mid,1,2,LSE_0001,6/8,LEGACY,YES,LSE,16,NO,,Latin68time1.mid:1-2
Latin68time1.mid,3,4,,6/8,LEGACY,NO,LSE,16,NO,LSE_0001,Latin68time1.mid:3-4; duplicate of LSE_0001; RAW identical; not exported
Latin68time1.mid,5,6,,6/8,LEGACY,NO,LSE,16,NO,LSE_0001,Latin68time1.mid:5-6; duplicate of LSE_0001; RAW identical; not exported
Latin68time1.mid,7,8,LSE_0002,6/8,LEGACY,YES,LSE,16,NO,,Latin68time1.mid:7-8
Latin68time1.mid,9,10,LSE_0003,6/8,LEGACY,YES,LSE,16,NO,,Latin68time1.mid:9-10
Latin68time1.mid,11,12,,6/8,LEGACY,NO,LSE,16,NO,LSE_0003,Latin68time1.mid:11-12; duplicate of LSE_0003; RAW identical; not exported
Latin68time1.mid,13,14,,6/8,LEGACY,NO,LSE,16,NO,LSE_0003,Latin68time1.mid:13-14; duplicate of LSE_0003; RAW identical; not exported
Latin68time1.mid,15,16,,6/8,LEGACY,NO,LSE,16,NO,LSE_0003,Latin68time1.mid:15-16; duplicate of LSE_0003; RAW identical; not exported
Rock3.mid,1,2,RCK_0040,4/4,LEGACY,YES,RCK,16,NO,,Rock3.mid:1-2
Rock3.mid,3,4,RCK_0041,4/4,LEGACY,YES,RCK,16,NO,,Rock3.mid:3-4
Rock3.mid,5,6,RCK_0042,4/4,LEGACY,YES,RCK,16,NO,,Rock3.mid:5-6
Rock3.mid,7,8,RCK_0043,4/4,LEGACY,YES,RCK,16,NO,,Rock3.mid:7-8
Rock3.mid,9,9,,4/4,LEGACY,NO,RCK,16,NO,,Rock3.mid:9; ending hit only; excluded from pattern catalog
Rock7.mid,1,2,RCK_0044,4/4,LEGACY,YES,RCK,16,NO,,Rock7.mid:1-2
Rock7.mid,3,4,RCK_0045,4/4,LEGACY,YES,RCK,16,NO,,Rock7.mid:3-4
Rock7.mid,5,6,RCK_0046,4/4,LEGACY,YES,RCK,16,NO,,Rock7.mid:5-6
Rock7.mid,7,8,RCK_0047,4/4,LEGACY,YES,RCK,16,NO,,Rock7.mid:7-8
Rock7.mid,9,9,,4/4,LEGACY,NO,RCK,16,NO,,Rock7.mid:9; ending hit only; excluded from pattern catalog
Rock13.mid,1,2,RCK_0048,4/4,LEGACY,YES,RCK,16,NO,,Rock13.mid:1-2
Rock13.mid,3,4,RCK_0049,4/4,LEGACY,YES,RCK,16,NO,,Rock13.mid:3-4
Rock13.mid,5,6,RCK_0050,4/4,LEGACY,YES,RCK,16,NO,,Rock13.mid:5-6
Rock13.mid,7,8,RCK_0051,4/4,LEGACY,YES,RCK,16,NO,,Rock13.mid:7-8
Rock13.mid,9,9,,4/4,LEGACY,NO,RCK,16,NO,,Rock13.mid:9; ending hit only; excluded from pattern catalog
Rock16.mid,1,2,RCK_0052,4/4,LEGACY,YES,RCK,16,NO,,Rock16.mid:1-2
Rock16.mid,3,4,RCK_0053,4/4,LEGACY,YES,RCK,16,NO,,Rock16.mid:3-4
Rock16.mid,5,6,RCK_0054,4/4,LEGACY,YES,RCK,16,NO,,Rock16.mid:5-6
Rock16.mid,7,8,RCK_0055,4/4,LEGACY,YES,RCK,16,NO,,Rock16.mid:7-8
Rock16.mid,9,9,,4/4,LEGACY,NO,RCK,16,NO,,Rock16.mid:9; ending hit only; excluded from pattern catalog
Rock20.mid,1,2,RCK_0056,4/4,LEGACY,YES,RCK,16,NO,,Rock20.mid:1-2
Rock20.mid,3,4,RCK_0057,4/4,LEGACY,YES,RCK,16,NO,,Rock20.mid:3-4
Rock20.mid,5,6,RCK_0058,4/4,LEGACY,YES,RCK,16,NO,,Rock20.mid:5-6
Rock20.mid,7,8,RCK_0059,4/4,LEGACY,YES,RCK,16,NO,,Rock20.mid:7-8
Rock20.mid,9,9,,4/4,LEGACY,NO,RCK,16,NO,,Rock20.mid:9; ending hit only; excluded from pattern catalog
Rock26.mid,1,2,RCK_0060,4/4,LEGACY,YES,RCK,16,NO,,Rock26.mid:1-2
Rock26.mid,3,4,RCK_0061,4/4,LEGACY,YES,RCK,16,NO,,Rock26.mid:3-4
Rock26.mid,5,6,RCK_0062,4/4,LEGACY,YES,RCK,16,NO,,Rock26.mid:5-6
Rock26.mid,7,8,RCK_0063,4/4,LEGACY,YES,RCK,16,NO,,Rock26.mid:7-8
Rock26.mid,9,9,,4/4,LEGACY,NO,RCK,16,NO,,Rock26.mid:9; ending hit only; excluded from pattern catalog
Rock30.mid,1,2,RCK_0064,4/4,LEGACY,YES,RCK,16,NO,,Rock30.mid:1-2
Rock30.mid,3,4,RCK_0065,4/4,LEGACY,YES,RCK,16,NO,,Rock30.mid:3-4
Rock30.mid,5,6,RCK_0066,4/4,LEGACY,YES,RCK,16,NO,,Rock30.mid:5-6
Rock30.mid,7,8,RCK_0067,4/4,LEGACY,YES,RCK,16,NO,,Rock30.mid:7-8
Rock30.mid,9,9,,4/4,LEGACY,NO,RCK,16,NO,,Rock30.mid:9; ending hit only; excluded from pattern catalog
Rock33.mid,1,2,RCK_0068,4/4,LEGACY,YES,RCK,16,NO,,Rock33.mid:1-2
Rock33.mid,3,4,RCK_0069,4/4,LEGACY,YES,RCK,16,NO,,Rock33.mid:3-4
Rock33.mid,5,6,RCK_0070,4/4,LEGACY,YES,RCK,16,NO,,Rock33.mid:5-6
Rock33.mid,7,8,RCK_0071,4/4,LEGACY,YES,RCK,16,NO,,Rock33.mid:7-8
Rock33.mid,9,9,,4/4,LEGACY,NO,RCK,16,NO,,Rock33.mid:9; ending hit only; excluded from pattern catalog
Rock42.mid,1,2,RCK_0072,4/4,LEGACY,YES,RCK,16,NO,,Rock42.mid:1-2
Rock42.mid,3,4,RCK_0073,4/4,LEGACY,YES,RCK,16,NO,,Rock42.mid:3-4
Rock42.mid,5,6,RCK_0074,4/4,LEGACY,YES,RCK,16,NO,,Rock42.mid:5-6
Rock42.mid,7,8,RCK_0075,4/4,LEGACY,YES,RCK,16,NO,,Rock42.mid:7-8
Rock42.mid,9,9,,4/4,LEGACY,NO,RCK,16,NO,,Rock42.mid:9; ending hit only; excluded from pattern catalog
Rock49.mid,1,2,RCK_0076,4/4,LEGACY,YES,RCK,16,NO,,Rock49.mid:1-2
Rock49.mid,3,4,RCK_0077,4/4,LEGACY,YES,RCK,16,NO,,Rock49.mid:3-4
Rock49.mid,5,6,RCK_0078,4/4,LEGACY,YES,RCK,16,NO,,Rock49.mid:5-6
Rock49.mid,7,8,RCK_0079,4/4,LEGACY,YES,RCK,16,NO,,Rock49.mid:7-8
Rock49.mid,9,9,,4/4,LEGACY,NO,RCK,16,NO,,Rock49.mid:9; ending hit only; excluded from pattern catalog
